ID_Cliente,Nome_Completo,Idade,Sexo,CPF,Estado,Cidade,Região,Tempo_de_Casa,Perfil_Investidor,Patrimonio_Total,Renda_Fixa,Acoes,FIIs,Cripto,ETFs,Tesouro,Valor_Pago_Corretora,Ativo
5874,Miguel Correia,47,M,33.1.090.377-00,SP,da Mota,Sudeste,1,Moderado,560471.32,8,20,27,2,4,9,4168.41,Inativo
5875,Eloah Moreira,59,F,34.9.920.199-27,RJ,Cavalcanti do Oeste,Sudeste,4,Conservador,140762.77,37,15,38,2,18,12,1276.29,Inativo
5876,Júlia Santos,43,M,81.4.371.468-30,SC,Alves de Melo,Sul,13,Conservador,126941.85,47,34,9,6,4,28,823.23,Ativo
5877,Stephany Alves,62,Não Informado,27.6.324.857-83,RJ,Campos de Barbosa,Sudeste,3,Moderado,697899.5,26,30,4,1,7,14,5854.42,Inativo
5878,Melissa Moreira,47,Pendente,81.2.113.921-04,SC,Araújo,Sul,16,Conservador,38074.16,17,23,12,1,3,23,97.83,Ativo
5879,Emanuelly Barbosa,63,Não Informado,31.8.961.120-30,RO,Azevedo de Ramos,Norte,9,Moderado,569802.65,23,3,25,2,7,8,4902.98,Ativo
5880,Vitor Hugo Teixeira,46,Não Informado,90.0.738.427-96,SP,Pires do Galho,Sudeste,3,Arrojado,6358910.04,23,28,31,33,19,13,53933.61,Inativo
5881,Luiz Gustavo da Paz,56,Não Informado,18.7.708.153-13,RO,Dias,Norte,16,Arrojado,1825894.77,17,56,16,8,26,14,9816.28,Pendente
5882,Stella Monteiro,41,M,40.9.930.673-95,RJ,da Rosa de Pinto,Sudeste,10,Arrojado,8210701.66,27,21,7,20,18,12,59445.13,Inativo
5883,Dr. Ryan Almeida,75,Pendente,18.3.216.993-67,MG,Ferreira Grande,Centro-Oeste,6,Moderado,498916.55,6,9,28,3,13,16,3722.66,Ativo
5884,Luiz Gustavo Caldeira,80,F,20.8.762.063-64,RJ,da Mota,Sudeste,11,Arrojado,5616347.53,18,7,39,36,28,6,26859.67,Ativo
5885,Maria Clara Santos,49,M,43.3.597.804-93,SP,Nogueira,Sudeste,14,Conservador,27284.78,6,12,1,8,9,34,154.89,Ativo
5886,Felipe Cardoso,70,Não Informado,29.9.083.334-02,SP,Sales do Galho,Sudeste,3,Moderado,612992.78,15,25,34,5,12,13,1346.85,Ativo
5887,Dra. Lívia Fogaça,52,Não Informado,72.2.283.645-41,SP,Fogaça do Norte,Nordeste,19,Arrojado,9654329.26,8,32,28,22,16,17,32441.59,Ativo
5888,Mirella Lopes,46,Não Informado,22.0.556.113-80,AM,Araújo,Norte,2,Arrojado,6700805.21,28,10,28,12,3,17,47362.23,Pendente
5889,Pedro Lucas Azevedo,35,Não Informado,56.8.634.217-20,RJ,Moura de Pinto,Sudeste,9,Conservador,88067.13,42,3,36,9,8,30,865.24,Pendente
5890,Sra. Brenda Pereira,39,Não Informado,53.3.011.559-01,MG,Costa,Sudeste,11,Moderado,928261.99,26,30,38,3,15,6,7007.39,Ativo
5891,Sr. Emanuel Azevedo,73,M,07.4.074.434-83,SP,Nunes,Sudeste,6,Conservador,153238.26,14,28,0,2,5,39,420.92,Inativo
5892,Enzo Gabriel Aragão,39,Não Informado,93.5.681.899-17,SP,Farias,Sudeste,14,Arrojado,9831905.19,19,13,36,19,25,2,75558.06,Ativo
5893,Isabella Ferreira,66,Não Informado,26.0.996.995-38,SP,Farias,Sudeste,19,Conservador,142550.08,64,39,4,4,13,27,848.78,Ativo
5894,Maria Vitória Costa,64,Não Informado,28.0.700.014-29,RJ,Freitas do Norte,Sudeste,6,Arrojado,2775666.73,23,59,21,14,7,2,24517.7,Ativo
5895,Rodrigo Rezende,31,Não Informado,10.0.359.384-47,SP,da Cruz,Sudeste,1,Moderado,257673.42,26,24,15,8,9,15,1199.85,Inativo
5896,Danilo Moraes,42,M,95.8.747.822-30,MG,Carvalho,Nordeste,15,Arrojado,7788035.74,21,5,31,1,23,17,54367.91,Inativo
5897,Sr. Anthony Gonçalves,79,F,98.7.336.366-13,RS,da Paz,Sul,18,Moderado,278035.66,7,19,19,2,6,0,2399.61,Inativo
5898,Maria Alice Cunha,45,M,08.1.548.656-10,SP,Nogueira,Sudeste,5,Arrojado,8650307.59,28,6,26,26,30,15,69835.88,Inativo
5899,Benício Jesus,62,M,49.1.976.727-77,AL,Azevedo,Nordeste,14,Conservador,120487.57,50,28,24,3,11,25,397.38,Inativo
5900,Benício Monteiro,80,Não Informado,78.8.382.039-70,PI,Souza da Mata,Nordeste,16,Conservador,7236.55,27,7,1,2,5,42,34.67,Pendente
5901,Clara Silveira,44,Não Informado,77.1.598.689-51,PE,Pires do Amparo,Nordeste,3,Conservador,152382.6,22,0,28,9,5,45,516.07,Ativo
5902,Cecília Souza,27,F,94.0.368.386-44,MG,Fogaça,Sudeste,13,Moderado,385916.53,14,38,37,8,9,9,2750.35,Inativo
5903,Sra. Maysa Martins,78,F,67.3.755.879-81,GO,Souza,Centro-Oeste,11,Moderado,661256.62,18,4,19,5,2,7,5381.88,Inativo
5904,João Lucas Cardoso,21,Não Informado,95.7.211.630-46,MG,Rodrigues,Sudeste,5,Arrojado,7364156.49,11,43,21,20,10,10,41520.18,Ativo
5905,Caroline Silva,39,Não Informado,63.1.221.798-14,RS,Pinto,Sul,7,Conservador,57273.08,53,25,9,10,18,1,328.22,Pendente
5906,Nicolas Moraes,35,Não Informado,63.5.095.275-85,PR,Santos,Sul,16,Moderado,388711.25,23,32,20,6,15,16,1916.26,Ativo
5907,João Guilherme Moreira,77,Pendente,58.9.541.238-64,SP,Peixoto de Souza,Sudeste,11,Arrojado,1539520.23,23,15,14,10,37,5,12401.95,Ativo
5908,Mirella Cardoso,22,Não Informado,27.5.227.711-37,MG,Mendes Verde,Sudeste,3,Moderado,629943.8,13,10,16,3,15,6,3918.48,Ativo
5909,Benjamin Silva,70,Não Informado,58.8.330.509-12,PR,Pereira,Sul,3,Arrojado,3702169.13,28,34,19,20,11,20,19007.29,Ativo
5910,Dra. Helena Jesus,78,Não Informado,94.2.200.457-83,SP,Santos dos Dourados,Sudeste,17,Arrojado,2436037.86,1,37,3,8,16,11,15498.72,Inativo
5911,Renan Mendes,29,Pendente,14.0.443.774-64,SP,Gonçalves,Sudeste,19,Moderado,335096.09,4,28,33,3,8,8,1960.69,Pendente
5912,Esther Correia,34,M,04.9.296.268-54,PE,Araújo do Galho,Nordeste,16,Moderado,393751.32,24,31,8,8,14,19,2711.07,Inativo
5913,Pietro Fernandes,41,Não Informado,79.8.961.841-94,PR,Oliveira da Mata,Sul,10,Conservador,16944.04,48,16,19,3,17,27,123.54,Inativo
5914,Isaac Araújo,29,Pendente,94.4.123.590-34,MG,Oliveira de Moreira,Sudeste,6,Conservador,168892.18,50,32,5,7,7,35,762.93,Inativo
5915,Sr. João Lucas Melo,79,F,97.6.006.505-33,MG,Caldeira,Sudeste,19,Arrojado,9293549.71,14,30,20,6,24,9,49713.19,Ativo
5916,Srta. Mirella da Costa,68,Não Informado,31.6.540.987-01,RJ,Pires de Melo,Sudeste,9,Conservador,124913.58,69,4,23,9,0,12,937.11,Inativo
5917,Stella Porto,26,Não Informado,66.6.256.053-79,SP,Sales de Fogaça,Sudeste,6,Arrojado,2640484.38,10,17,0,15,21,12,18171.25,Ativo
5918,Carolina Moura,55,M,91.5.790.391-38,SP,Costa Grande,Sudeste,3,Moderado,382084.54,4,13,35,3,17,15,3549.71,Ativo
5919,Lavínia da Conceição,56,F,40.9.551.910-09,SP,Farias do Amparo,Sudeste,4,Conservador,13574.28,20,36,9,1,2,4,131.49,Inativo
5920,Mariana Azevedo,29,F,90.1.988.712-28,SP,Sales,Sudeste,15,Conservador,47002.5,36,31,23,2,10,30,300.29,Inativo
5921,Sra. Helena Moreira,55,Não Informado,57.3.963.791-05,SP,Vieira da Mata,Sudeste,10,Conservador,101955.01,42,20,7,9,15,3,838.17,Inativo
5922,Dra. Kamilly Rezende,68,M,21.5.016.757-37,RS,Cavalcanti das Pedras,Sul,18,Moderado,784409.85,24,5,25,7,7,11,6509.95,Ativo
5923,Eduardo Mendes,47,Não Informado,54.9.104.878-08,SP,Rodrigues do Campo,Sudeste,12,Conservador,165749.62,56,23,9,8,8,26,977.92,Inativo
5924,Dr. Nicolas das Neves,67,Não Informado,48.7.890.290-62,SP,Araújo da Serra,Sudeste,11,Conservador,186283.91,17,27,32,2,6,24,781.77,Ativo
5925,Larissa Porto,54,Pendente,16.1.339.075-09,SP,Aragão das Flores,Sudeste,19,Conservador,2330.57,44,34,2,3,2,33,6.49,Pendente
5926,Yuri da Costa,30,Não Informado,01.4.086.807-00,BA,Rodrigues,Nordeste,18,Moderado,464389.19,23,21,17,1,16,18,2763.83,Inativo
5927,Luana Novaes,36,F,36.3.307.146-65,SP,da Paz de Minas,Sudeste,3,Arrojado,1691222.57,18,40,12,23,28,17,11057.59,Ativo
5928,Sr. Ryan da Paz,24,Pendente,49.9.110.831-44,SP,Cavalcanti do Amparo,Sudeste,9,Arrojado,4772559.56,28,15,7,24,16,13,21133.88,Pendente
5929,Benício Mendes,23,Não Informado,06.8.147.428-96,DF,Moreira Alegre,Centro-Oeste,9,Conservador,65775.77,69,14,20,2,2,38,326.95,Ativo
5930,Gustavo Moraes,32,Não Informado,71.6.658.112-34,RO,Mendes da Praia,Norte,13,Arrojado,4035503.25,6,31,34,10,6,8,23290.99,Ativo
5931,Cauã Pereira,64,F,32.0.263.661-87,SP,da Rocha,Sudeste,5,Conservador,74800.76,6,18,33,8,1,34,213.07,Ativo
5932,Luana Peixoto,30,F,32.7.494.129-86,RJ,Silva do Norte,Sudeste,5,Conservador,70784.83,40,15,6,4,9,1,469.04,Pendente
5933,Isabella Almeida,37,Não Informado,73.4.205.679-01,SP,Carvalho do Sul,Sudeste,5,Conservador,197814.28,41,6,25,2,10,17,869.72,Ativo
5934,Sophie Barros,28,Não Informado,64.9.874.721-80,SP,da Paz de Minas,Sudeste,16,Arrojado,2580102.92,16,0,36,37,11,18,21453.43,Inativo
5935,João Lucas Melo,77,F,40.9.421.505-03,SP,Martins de da Cruz,Sudeste,17,Moderado,323836.39,17,16,20,9,12,17,3231.01,Pendente
5936,Raquel Ramos,61,M,06.6.705.885-00,RS,das Neves,Nordeste,13,Conservador,113172.34,27,34,7,8,9,19,940.41,Ativo
5937,Joana Barbosa,72,Não Informado,63.8.866.161-00,SP,Campos,Sudeste,3,Arrojado,7805963.08,7,38,12,5,31,1,53426.36,Inativo
5938,Kamilly Azevedo,59,Pendente,65.3.464.581-58,MG,Araújo de Minas,Sudeste,3,Moderado,864921.13,1,25,39,3,18,4,2212.07,Pendente
5939,Dr. Vitor Hugo Vieira,65,Pendente,88.4.453.234-40,SP,Cardoso,Sudeste,12,Arrojado,1240861.98,11,17,33,11,28,16,6300.63,Ativo
5940,João Lucas da Rocha,29,Não Informado,70.7.091.857-74,RJ,Barbosa,Sudeste,11,Conservador,183003.4,27,11,2,9,11,45,441.06,Pendente
5941,Esther Barros,25,Pendente,38.0.983.507-20,RJ,da Mota,Sudeste,9,Arrojado,8614073.57,1,48,11,38,22,3,33520.28,Ativo
5942,Sabrina Duarte,78,Não Informado,08.3.177.505-07,RJ,Pinto,Sudeste,5,Conservador,103127.83,25,36,14,4,19,40,749.29,Ativo
5943,Maria Sophia Barbosa,48,Não Informado,10.2.350.434-00,SP,Almeida,Sudeste,12,Arrojado,1094052.65,20,13,8,39,28,5,5130.91,Ativo
5944,Eduarda Viana,79,Não Informado,76.5.535.274-74,SP,Silveira de da Cunha,Sudeste,3,Arrojado,4119602.25,30,36,30,40,14,7,38885.66,Ativo
5945,Matheus Teixeira,78,Não Informado,35.0.299.045-06,SP,Souza,Sudeste,4,Conservador,57941.87,63,9,20,1,10,42,175.88,Ativo
5946,Levi Silveira,60,M,25.2.907.062-83,SP,Oliveira,Sudeste,15,Moderado,274583.53,28,40,12,5,9,3,2020.5,Ativo
5947,Larissa Nunes,29,M,70.6.017.245-93,PI,Fogaça,Nordeste,8,Arrojado,9476140.5,15,7,31,4,5,10,24244.7,Ativo
5948,Vicente Alves,52,Não Informado,13.1.775.239-24,SC,Jesus,Sul,19,Arrojado,3423301.85,13,27,18,30,20,12,27983.58,Ativo
5949,Srta. Carolina Gonçalves,73,Não Informado,41.6.504.493-80,RJ,Nunes,Sudeste,5,Moderado,650328.39,30,9,16,0,1,3,1401.06,Pendente
5950,Lucca Freitas,20,M,61.1.334.685-43,SP,Oliveira,Sudeste,8,Moderado,200212.78,25,7,21,6,6,18,515.8,Pendente
5951,Antônio Fernandes,59,M,42.5.150.470-41,SC,da Mota de da Cunha,Sul,5,Moderado,665541.93,16,18,9,9,18,8,5998.08,Pendente
5952,Maria Vitória Pinto,41,Pendente,68.2.724.731-78,RJ,Duarte dos Dourados,Sudeste,9,Conservador,18753.79,56,6,22,7,9,34,43.21,Inativo
5953,Giovanna Silveira,27,Não Informado,59.1.244.332-92,SP,Vieira,Sudeste,15,Moderado,668159.03,6,1,31,1,8,0,2800.5,Inativo
5954,Fernanda Fogaça,78,Não Informado,62.5.271.116-02,SP,Lima,Sudeste,15,Moderado,739710.68,25,31,27,4,13,6,3322.26,Inativo
5955,Lavínia Carvalho,60,Não Informado,02.2.852.566-71,RS,Fernandes das Flores,Sul,18,Arrojado,5784491.2,24,42,1,20,5,18,14942.2,Ativo
5956,Clara Melo,38,M,36.0.445.804-82,RS,Carvalho,Sul,2,Moderado,444470.81,22,33,32,8,11,11,3486.84,Ativo
5957,Dr. Leandro Nunes,36,Não Informado,74.2.055.098-04,RJ,da Conceição do Oeste,Sudeste,9,Arrojado,1657135.94,8,30,7,35,7,0,12126.64,Ativo
5958,André da Costa,75,Pendente,40.8.993.940-27,PR,Alves da Prata,Sul,5,Conservador,106946.18,66,24,37,10,18,30,739.67,Inativo
5959,Emanuelly Nogueira,42,F,12.5.393.073-29,RJ,Peixoto do Galho,Sudeste,18,Moderado,525459.65,11,14,3,5,17,15,2729.38,Ativo
5960,Rafael Teixeira,65,F,06.0.041.066-82,SP,Cunha,Sudeste,14,Moderado,528862.16,9,34,0,9,14,10,2530.52,Pendente
5961,Felipe Cunha,56,Não Informado,40.2.915.753-07,SP,Nogueira da Prata,Sudeste,6,Arrojado,8355114.92,8,8,19,16,33,1,73450.49,Ativo
5962,Diego Barros,41,F,98.1.855.743-32,SP,Rezende,Sudeste,10,Conservador,146484.06,44,36,18,3,7,16,809.97,Ativo
5963,Luigi Fogaça,65,Pendente,80.7.416.752-69,RJ,Nogueira,Sudeste,1,Moderado,733546.79,7,12,28,1,18,5,1918.85,Ativo
5964,Srta. Cecília Silva,35,Não Informado,46.7.513.853-58,SC,Rodrigues da Mata,Sul,6,Moderado,484074.31,11,12,24,2,7,4,4015.22,Pendente
5965,Giovanna Sales,27,Pendente,09.8.145.807-67,MG,Barros,Sudeste,2,Arrojado,4931242.94,2,1,20,23,4,11,42588.0,Ativo
5966,Dr. Nathan Nogueira,78,Pendente,16.1.558.582-68,SC,Porto das Flores,Sul,12,Arrojado,4681797.19,11,18,40,19,14,4,20857.73,Ativo
5967,Vitória Moura,20,Pendente,05.1.507.272-96,SP,Santos de Nogueira,Sudeste,8,Arrojado,1499699.01,3,24,39,1,31,6,14862.92,Pendente
5968,Agatha Barros,37,Não Informado,69.1.401.270-95,SP,Mendes de Minas,Sudeste,8,Conservador,139725.44,28,12,36,3,6,13,930.18,Ativo
5969,Srta. Julia Rocha,19,Não Informado,02.2.241.958-00,MG,Ferreira Paulista,Sudeste,10,Conservador,105034.85,69,33,18,1,0,20,908.02,Pendente
5970,Enrico Peixoto,33,M,72.5.876.309-08,MG,da Cunha,Sudeste,11,Conservador,79174.61,24,20,2,2,16,11,581.26,Inativo
5971,João Lucas Oliveira,27,M,00.3.392.401-56,MA,Fernandes,Nordeste,1,Conservador,74420.46,2,32,12,10,16,46,464.93,Inativo
5972,Sr. Fernando Fernandes,41,M,21.4.000.973-80,RS,Barbosa,Sul,9,Arrojado,4146132.42,10,50,28,16,6,12,39519.69,Pendente
5973,Davi Lucas Carvalho,53,Não Informado,93.2.381.221-85,MT,Pires Paulista,Centro-Oeste,2,Arrojado,1672092.45,24,30,3,24,26,5,12827.27,Inativo
5974,Srta. Isadora Cunha,73,Pendente,83.2.400.268-56,SP,Farias,Sudeste,15,Conservador,95819.44,46,17,25,5,2,45,274.06,Inativo
5975,Pedro Lucas Carvalho,29,Pendente,93.4.926.101-45,BA,Aragão Alegre,Nordeste,9,Moderado,447766.27,3,34,6,3,13,2,2174.32,Ativo
5976,Sr. Erick das Neves,44,Pendente,90.2.172.027-21,SP,Vieira Alegre,Sudeste,18,Arrojado,1701258.0,21,27,34,31,5,0,4167.01,Ativo
5977,Ana Laura Ferreira,80,Não Informado,92.8.700.816-77,RJ,da Mata,Sudeste,13,Moderado,624667.18,26,24,38,7,9,2,1953.17,Ativo
5978,Thales Santos,51,F,44.3.484.512-81,SC,Pereira de Oliveira,Sul,14,Conservador,181572.5,23,17,28,0,9,27,851.38,Inativo
5979,Diego Rodrigues,51,M,00.9.880.066-34,GO,Freitas,Centro-Oeste,6,Arrojado,5383629.33,3,15,20,39,17,6,24137.54,Inativo
5980,Emanuel Vieira,25,F,80.9.022.990-50,PR,Almeida,Sul,19,Moderado,491245.67,30,24,3,8,15,7,1162.28,Inativo
5981,Vinicius Santos,60,Não Informado,27.9.943.566-13,SP,Rodrigues,Sudeste,11,Conservador,61925.1,1,13,4,6,7,40,201.3,Ativo
5982,João Guilherme da Costa,56,M,86.1.050.339-90,SP,Cardoso,Sudeste,18,Conservador,105030.6,12,36,22,2,10,31,520.16,Inativo
5983,João Felipe Ramos,29,F,47.8.780.902-46,SP,Oliveira da Praia,Sudeste,2,Arrojado,7827184.16,12,6,7,5,37,16,68406.88,Ativo
5984,Alexia Melo,71,Não Informado,30.2.353.492-67,RJ,Ribeiro,Sudeste,9,Moderado,546487.37,17,20,10,8,13,15,4362.53,Inativo
5985,Srta. Isabel Pereira,72,M,30.6.530.643-30,PR,Correia,Sul,10,Arrojado,4375208.74,28,44,7,26,13,8,19479.06,Ativo
5986,Enrico Lopes,56,M,28.6.077.593-53,SP,Barbosa,Sudeste,6,Conservador,85235.77,26,33,25,3,2,35,178.33,Pendente
5987,Pedro Lucas Rocha,70,Não Informado,63.9.703.144-61,RJ,Moreira de Costa,Norte,11,Arrojado,4384856.22,14,5,32,5,32,4,39114.44,Inativo
5988,Kevin Cardoso,69,M,84.3.390.587-26,SP,da Costa,Sudeste,7,Conservador,199337.31,45,6,23,0,2,40,1013.69,Pendente
5989,João Vieira,35,F,24.0.379.275-60,RJ,Gomes de Mendes,Centro-Oeste,13,Moderado,529109.15,10,28,25,3,6,7,4919.43,Inativo
5990,Lorenzo Correia,28,F,85.8.820.060-07,MG,Porto de Goiás,Sudeste,10,Moderado,492769.12,3,6,2,4,10,12,4421.05,Pendente
5991,Augusto Gomes,79,M,69.1.138.310-20,RJ,Cardoso,Sudeste,11,Conservador,175592.4,3,32,40,5,10,30,1250.7,Inativo
5992,Leonardo Gomes,18,Não Informado,95.2.886.141-56,RJ,Carvalho,Sudeste,5,Moderado,442629.17,17,15,25,7,12,6,1282.18,Ativo
5993,Lara Oliveira,71,M,94.2.748.094-71,SP,Novaes do Norte,Sudeste,9,Arrojado,9683897.77,27,42,12,9,2,14,92162.03,Pendente
5994,Eduardo Nunes,37,Pendente,13.3.946.353-99,MG,Oliveira,Norte,10,Conservador,166740.24,30,3,28,4,16,22,1615.41,Ativo
5995,Sr. Kaique da Conceição,41,M,32.5.551.807-53,MG,Ramos Alegre,Sudeste,1,Conservador,141708.84,30,16,32,8,7,41,1374.65,Inativo
5996,Sr. Kaique Ramos,70,Pendente,07.7.541.870-60,SP,Barros,Sudeste,4,Conservador,67164.43,61,37,24,3,2,12,411.24,Ativo
5997,João Ribeiro,73,Não Informado,45.7.425.717-20,SP,da Conceição,Sudeste,17,Arrojado,4552919.06,5,31,1,17,20,8,40927.3,Ativo
5998,Sra. Ana Sophia Almeida,25,F,81.5.672.356-20,SP,Moraes,Sudeste,5,Moderado,600706.5,19,10,3,7,0,5,5883.39,Inativo
5999,Larissa Vieira,42,F,73.1.766.655-63,SP,Barbosa de Pereira,Sudeste,3,Arrojado,2119153.6,25,59,18,27,16,14,19767.1,Inativo
6000,Ian Rezende,73,Não Informado,53.0.536.232-69,SP,Cardoso,Sudeste,14,Conservador,39440.19,54,4,26,8,6,19,86.36,Inativo
6001,Samuel Silveira,29,Não Informado,56.6.030.750-75,SP,Nogueira,Sudeste,12,Conservador,55917.25,53,5,19,3,17,31,509.89,Inativo
6002,Dra. Catarina da Mata,66,F,19.0.812.534-92,GO,Moreira,Centro-Oeste,10,Conservador,59828.35,5,16,27,7,9,19,574.13,Ativo
6003,Murilo Dias,24,Não Informado,67.3.957.781-11,SP,Aragão,Sudeste,6,Arrojado,1092675.65,21,50,4,10,17,4,6608.15,Ativo
6004,Dr. Luiz Miguel Gomes,46,F,20.3.564.424-03,SP,Cardoso das Pedras,Sudeste,6,Arrojado,7123353.91,10,59,15,23,30,16,31223.03,Ativo
6005,Ana Carolina Pires,49,Pendente,50.6.315.360-78,MG,da Mota Grande,Sudeste,16,Conservador,101592.34,43,28,4,0,4,34,652.1,Ativo
6006,Thales Souza,45,F,32.1.701.319-06,RO,Azevedo,Nordeste,1,Moderado,383407.45,21,1,19,3,11,6,2988.35,Inativo
6007,Davi Novaes,66,F,93.4.517.479-60,MG,Oliveira do Galho,Sudeste,18,Arrojado,8641168.87,1,33,21,10,36,11,79386.41,Ativo
6008,Dr. Vicente Correia,50,Pendente,36.3.231.455-10,AL,da Conceição,Nordeste,1,Arrojado,2010998.71,28,28,20,32,2,15,11631.01,Ativo
6009,Heitor Campos,50,Não Informado,61.8.486.349-51,SP,Martins,Sudeste,11,Arrojado,8425322.92,28,45,28,17,26,16,40615.14,Inativo
6010,Marcelo Santos,63,Pendente,19.7.074.632-79,SP,Lopes,Sudeste,1,Arrojado,7067862.7,5,33,10,43,3,18,18914.95,Inativo
6011,Otávio das Neves,50,M,76.3.048.444-50,SP,Gomes,Sudeste,11,Arrojado,7348903.44,14,49,20,18,22,5,72777.27,Ativo
6012,Sr. Enzo Gabriel Peixoto,48,F,64.5.484.376-90,SP,Duarte,Sudeste,6,Moderado,475869.0,14,14,30,6,9,4,4271.61,Inativo
6013,Dr. Thales Moura,35,M,67.4.418.767-88,RS,da Mota dos Dourados,Sul,5,Arrojado,1474098.02,12,8,19,33,34,15,9879.65,Inativo
6014,Alexandre Viana,67,Pendente,59.7.829.381-30,SP,Costa das Flores,Sudeste,7,Conservador,108115.13,11,32,21,6,7,41,280.74,Inativo
6015,Enzo Porto,31,Não Informado,16.3.246.304-04,RS,Azevedo de da Conceição,Sul,3,Arrojado,1281479.26,23,50,8,13,28,17,10164.22,Pendente
6016,Alana Fogaça,56,F,79.4.531.873-80,RJ,Caldeira de Correia,Sudeste,16,Moderado,245737.18,23,11,37,6,19,3,1169.08,Ativo
6017,Joaquim da Cunha,24,Pendente,25.9.494.939-66,SP,da Rosa,Sudeste,15,Arrojado,3104934.44,24,59,35,11,24,13,27276.82,Inativo
6018,Sofia Ribeiro,47,Não Informado,88.9.991.618-70,MG,Porto,Nordeste,10,Conservador,78862.12,50,2,9,6,14,28,445.25,Ativo
6019,Isadora Nascimento,51,F,44.7.463.013-01,MG,Ramos,Sudeste,15,Arrojado,8970689.5,28,10,5,39,33,7,65977.29,Inativo
6020,Laura Moura,61,F,84.7.649.229-40,RS,Moraes,Sul,9,Arrojado,3928903.54,13,6,4,33,22,7,37386.83,Inativo
6021,Luiz Felipe Duarte,67,Pendente,29.1.368.098-45,MG,Araújo,Sudeste,16,Arrojado,2648269.9,3,22,1,0,24,15,10002.95,Pendente
6022,Srta. Ana Carolina Monteiro,39,M,45.1.985.138-65,RO,Cardoso das Flores,Norte,17,Arrojado,9621427.07,26,36,14,19,23,15,94351.69,Ativo
6023,Caroline Farias,48,Não Informado,11.0.955.101-00,CE,Rodrigues,Nordeste,4,Moderado,323172.08,5,8,34,1,12,11,2634.0,Ativo
6024,João Miguel Gomes,40,F,13.8.125.818-25,RS,Araújo de Silveira,Sul,3,Conservador,64180.86,53,25,11,9,18,26,222.78,Inativo
6025,Sra. Rebeca Jesus,43,F,14.5.814.953-69,SP,Nogueira,Sudeste,5,Arrojado,1112698.5,16,4,16,16,17,8,6925.29,Inativo
6026,Dra. Yasmin Gonçalves,36,Não Informado,24.9.577.405-93,SP,da Costa Alegre,Sudeste,7,Conservador,45398.12,49,23,6,1,18,41,109.65,Ativo
6027,João Lucas Rezende,30,Não Informado,00.2.332.390-65,MG,Sales,Sudeste,12,Conservador,42841.45,28,46,7,8,14,8,167.45,Ativo
6028,Isadora Almeida,39,F,35.9.239.489-40,SP,Novaes da Serra,Sudeste,5,Arrojado,1848418.06,24,14,3,11,11,1,16022.71,Pendente
6029,Lucas Teixeira,43,Não Informado,29.6.001.375-10,SP,Pereira Grande,Sudeste,19,Arrojado,4450106.57,14,23,21,31,15,12,33945.51,Ativo
6030,Srta. Lavínia Correia,70,Não Informado,52.2.467.593-66,SP,Oliveira,Sudeste,17,Moderado,351266.4,20,9,34,4,4,11,1085.75,Inativo
6031,Pedro Lucas Nogueira,71,M,74.9.340.811-43,MG,Costa,Sudeste,9,Moderado,678086.26,26,8,3,5,16,2,4173.07,Inativo
6032,Maitê Aragão,52,Não Informado,14.9.005.635-10,MG,Araújo,Sudeste,6,Moderado,515734.18,27,11,18,4,16,13,3562.03,Inativo
6033,Leandro Almeida,78,Pendente,87.3.409.608-64,SP,Freitas,Sudeste,4,Moderado,770927.5,11,25,28,1,1,4,7045.02,Inativo
6034,Agatha Campos,23,Não Informado,94.3.171.514-72,SP,Barros de Barros,Sudeste,8,Arrojado,8041195.46,1,57,38,38,28,5,41875.82,Inativo
6035,Daniel Sales,69,F,68.4.401.244-65,SP,da Cunha do Galho,Sudeste,3,Conservador,163625.31,43,10,22,6,4,22,852.34,Inativo
6036,Dr. Lucas Gabriel Rodrigues,52,Não Informado,55.5.013.966-96,AM,Barros de Cardoso,Norte,7,Arrojado,6413735.45,12,49,2,8,18,20,13076.99,Inativo
6037,Maria Sophia Rezende,74,Pendente,89.6.876.736-05,SP,Nogueira,Sudeste,4,Moderado,525691.69,13,2,17,1,11,20,2592.52,Inativo
6038,Caio Cavalcanti,65,Não Informado,73.3.923.172-25,SP,Pereira das Flores,Sudeste,12,Conservador,163654.54,38,39,20,1,1,20,628.26,Ativo
6039,Alice Rodrigues,60,Não Informado,73.9.268.754-96,SP,da Paz de Lopes,Sudeste,10,Conservador,165549.13,17,20,15,2,13,40,459.58,Ativo
6040,Dr. Samuel Correia,76,M,62.7.530.288-77,MG,da Costa,Sudeste,19,Arrojado,6699137.85,18,7,27,34,6,8,32846.2,Ativo
6041,Sr. Emanuel Moura,46,Pendente,59.7.502.549-45,PR,Duarte Verde,Sul,2,Conservador,25993.57,10,0,25,7,9,40,212.9,Pendente
6042,Laís Gomes,43,F,43.0.723.742-01,SP,Moraes,Sudeste,10,Moderado,201347.03,18,17,27,7,19,7,878.42,Inativo
6043,Luiz Felipe Moraes,38,M,98.3.127.519-55,RJ,Pereira,Sudeste,9,Moderado,599966.71,19,17,21,9,9,5,1763.53,Pendente
6044,Sra. Rebeca Souza,79,Não Informado,68.3.318.763-00,ES,Ribeiro do Oeste,Sudeste,12,Arrojado,6898204.53,6,12,22,26,22,16,39269.14,Ativo
6045,Ana Vitória Vieira,51,M,06.4.400.872-58,SP,Correia,Sudeste,12,Moderado,705653.56,17,5,19,5,18,6,2216.27,Inativo
